CustomerKey,CustomerName,CustomerCountry,CustomerCity,CustomerPostalCode,CustomerStreet,PlantKey,FullAddress,Latitude,Longitude
914,Kuvalis Inc,France,Rungis,94525 CEDEX 1,39 Oak Center,6,"39 Oak Center, Rungis, 94525 CEDEX 1, France",48.749358,2.349936
915,Schulist LLC,Sweden,Örnsköldsvik,891 41,94750 Nobel Crossing,8,"94750 Nobel Crossing, Örnsköldsvik, 891 41, Sweden",63.3118559,18.7114156
916,Wintheiser-Wilderman,Portugal,Chãos,4960-160,55715 Commercial Avenue,6,"55715 Commercial Avenue, Chãos, 4960-160, Portugal",41.9961424,-8.2845004
918,"Grady, Lemke and Kohler",France,Bourg-en-Bresse,01009 CEDEX,8 East Pass,6,"8 East Pass, Bourg-en-Bresse, 01009 CEDEX, France",46.2051675,5.2255007
919,Skiles-Kertzmann,France,Cergy-Pontoise,95319 CEDEX,98784 Garrison Park,6,"98784 Garrison Park, Cergy-Pontoise, 95319 CEDEX, France",49.035617,2.060325
921,Howe-Jacobson,Portugal,Grijó,4415-400,6530 Red Cloud Center,6,"6530 Red Cloud Center, Grijó, 4415-400, Portugal",41.0390875,-8.5746201
923,Olson Group,Portugal,Corvite,4805-223,385 Kinsman Road,6,"385 Kinsman Road, Corvite, 4805-223, Portugal",41.4741215,-8.3134809
924,Boyle-Mosciski,Slovenia,Grosuplje,1290,2989 Fuller Trail,6,"2989 Fuller Trail, Grosuplje, 1290, Slovenia",45.9557645,14.658899
925,"Roberts, VonRueden and Torphy",Czech Republic,Dubá,471 41,46535 Graedel Park,5,"46535 Graedel Park, Dubá, 471 41, Czech Republic",50.5345697,14.5397223
926,Reichel Group,Spain,Girona,17080,19 Morrow Hill,6,"19 Morrow Hill, Girona, 17080, Spain",42.2470995,2.0763253
927,"Stoltenberg, Ziemann and Torphy",Portugal,Porta,4940-352,64497 Sunfield Court,6,"64497 Sunfield Court, Porta, 4940-352, Portugal",39.399872,-8.224454
928,O'Kon Group,Sweden,Umeå,904 35,18 Rockefeller Road,8,"18 Rockefeller Road, Umeå, 904 35, Sweden",63.8135855,20.2147861
929,Wuckert LLC,United Kingdom,Wirral,CH48,7 Tennyson Pass,7,"7 Tennyson Pass, Wirral, CH48, United Kingdom",53.3650844,-3.1593423
930,"Strosin, Prohaska and Rowe",Portugal,Rio Meão,4520-471,2256 Lakewood Place,6,"2256 Lakewood Place, Rio Meão, 4520-471, Portugal",40.9557367,-8.5885858
931,Keeling-Cremin,France,Saint-Brieuc,22091 CEDEX 9,26 Warner Court,6,"26 Warner Court, Saint-Brieuc, 22091 CEDEX 9, France",48.5124561,-2.7678727
932,"Steuber, Beatty and Pouros",Sweden,Stockholm,114 84,26 Farmco Circle,8,"26 Farmco Circle, Stockholm, 114 84, Sweden",59.3293235,18.0685808
933,Schaefer LLC,Portugal,Valongo,5400-339,4039 Carberry Pass,6,"4039 Carberry Pass, Valongo, 5400-339, Portugal",41.1977783,-8.4952228
935,Howe-Dooley,Sweden,Nacka,131 22,28 Walton Lane,8,"28 Walton Lane, Nacka, 131 22, Sweden",59.30532,18.2475
936,Simonis-Hilll,Norway,Tromsø,9037,79 Rowland Street,8,"79 Rowland Street, Tromsø, 9037, Norway",69.6492047,18.9553238
937,"Fay, Hagenes and Dare",Portugal,Zouparria do Monte,3020-895,89396 Carey Circle,6,"89396 Carey Circle, Zouparria do Monte, 3020-895, Portugal",40.2900328,-8.4389838
939,Ernser-Christiansen,Sweden,Hallstahammar,734 24,65938 Goodland Road,8,"65938 Goodland Road, Hallstahammar, 734 24, Sweden",59.6132041,16.2294755
940,Nolan-McKenzie,Sweden,Solna,169 70,17 Dwight Road,8,"17 Dwight Road, Solna, 169 70, Sweden",59.3688791,18.0084334
941,Smitham-Pagac,Netherlands,Kerkrade,6464,163 Hoard Trail,4,"163 Hoard Trail, Kerkrade, 6464, Netherlands",50.8777778,6.0781852
942,Ledner-Gerlach,Czech Republic,Hroznětín,584 01,664 Old Shore Avenue,5,"664 Old Shore Avenue, Hroznětín, 584 01, Czech Republic",49.7503184,15.3480679
943,Thiel-Auer,Lithuania,Rietavas,90018,78909 Maywood Pass,8,"78909 Maywood Pass, Rietavas, 90018, Lithuania",55.7241184,21.9315699
944,"Littel, Grant and Champlin",Switzerland,Chur,7006,128 Meadow Valley Court,6,"128 Meadow Valley Court, Chur, 7006, Switzerland",46.8507835,9.5319859
945,Wyman-Bechtelar,Spain,Albacete,2005,50905 Pleasure Terrace,6,"50905 Pleasure Terrace, Albacete, 2005, Spain",38.9942576,-1.860173
946,"Price, Homenick and Hayes",Portugal,Vale de Figueira,5120-463,632 Tomscot Crossing,6,"632 Tomscot Crossing, Vale de Figueira, 5120-463, Portugal",41.0925125,-7.592744
947,Denesik Inc,France,Épinal,88099 CEDEX 9,029 Spenser Circle,6,"029 Spenser Circle, Épinal, 88099 CEDEX 9, France",48.234108,6.438231
948,Hagenes Inc,Sweden,Markaryd,285 35,5114 Claremont Parkway,8,"5114 Claremont Parkway, Markaryd, 285 35, Sweden",56.4617744,13.5962744
949,Lebsack-Ondricka,Portugal,Seara,5030-384,37382 Blue Bill Park Circle,6,"37382 Blue Bill Park Circle, Seara, 5030-384, Portugal",39.399872,-8.224454
950,Daniel and Sons,Norway,Oslo,31,9 Kensington Plaza,8,"9 Kensington Plaza, Oslo, 31, Norway",59.912404,10.7559371
952,"Lowe, Kautzer and Romaguera",Sweden,Borås,507 52,90 Lakewood Terrace,8,"90 Lakewood Terrace, Borås, 507 52, Sweden",57.7119589,12.9890358
953,"Feest, Sauer and Jast",Sweden,Timrå,861 24,641 Gulseth Terrace,8,"641 Gulseth Terrace, Timrå, 861 24, Sweden",62.4854563,17.3248651
954,"Ernser, Abshire and Grant",Sweden,Svenljunga,512 93,40748 Morningstar Lane,8,"40748 Morningstar Lane, Svenljunga, 512 93, Sweden",57.50831,13.1574929
955,Kiehn and Sons,Slovenia,Poljčane,2319,74 Rockefeller Court,6,"74 Rockefeller Court, Poljčane, 2319, Slovenia",46.3141609,15.5784672
956,Brekke LLC,Finland,Liljendal,7880,0998 Stoughton Court,8,"0998 Stoughton Court, Liljendal, 7880, Finland",60.5731637,26.0542929
957,Streich-Padberg,Poland,Ochla,65-980,04728 Michigan Way,5,"04728 Michigan Way, Ochla, 65-980, Poland",51.919438,19.145136
958,"Schaefer, Dicki and Jast",Croatia,Dubrava,21252,043 Marquette Junction,6,"043 Marquette Junction, Dubrava, 21252, Croatia",43.4977749,16.6495822
959,Zemlak and Sons,Portugal,Carvalhos,4960-349,7 Sloan Park,6,"7 Sloan Park, Carvalhos, 4960-349, Portugal",41.0648114,-8.5707003
960,Parisian Inc,Czech Republic,Náklo,783 32,01 Ohio Terrace,5,"01 Ohio Terrace, Náklo, 783 32, Czech Republic",49.6546211,17.1296944
961,Towne-Jakubowski,Poland,Golina,62-590,5 Lakeland Court,5,"5 Lakeland Court, Golina, 62-590, Poland",52.2428641,18.0927296
962,"Nicolas, Torp and Hayes",Sweden,Värnamo,331 54,2 Hauk Point,8,"2 Hauk Point, Värnamo, 331 54, Sweden",57.1887898,14.0089418
964,"Daugherty, Boyle and Swift",Croatia,Omišalj,51513,5127 Blackbird Hill,6,"5127 Blackbird Hill, Omišalj, 51513, Croatia",45.2110039,14.5569253
965,"Roob, DuBuque and Hagenes",Norway,Skien,3716,99 Marquette Avenue,8,"99 Marquette Avenue, Skien, 3716, Norway",59.1881606,9.6127694
966,Spinka-Langosh,Norway,Elverum,2418,53676 Northfield Place,8,"53676 Northfield Place, Elverum, 2418, Norway",60.8820725,11.5624678
967,Kuhn Inc,France,Blois,41029 CEDEX,43 Hudson Terrace,6,"43 Hudson Terrace, Blois, 41029 CEDEX, France",47.495921,1.261919
968,Will Inc,Poland,Jelcz,91-864,37782 North Crossing,5,"37782 North Crossing, Jelcz, 91-864, Poland",51.810418,19.4590715
970,Wisoky LLC,Croatia,Fažana,52212,9321 Bonner Avenue,6,"9321 Bonner Avenue, Fažana, 52212, Croatia",44.9248529,13.8198739
971,McKenzie-McCullough,Finland,Lappi,27260,14495 Grayhawk Park,8,"14495 Grayhawk Park, Lappi, 27260, Finland",67.9222304,26.5046438
972,Parisian and Sons,Poland,Borucin,47-451,3 Havey Lane,5,"3 Havey Lane, Borucin, 47-451, Poland",50.0092923,18.1578759
973,"Paucek, Satterfield and Brown",Sweden,Lysekil,453 41,94170 Straubel Trail,8,"94170 Straubel Trail, Lysekil, 453 41, Sweden",58.275573,11.435558
974,White-Leannon,Portugal,Santa Luzia,9940-125,7664 Barby Trail,6,"7664 Barby Trail, Santa Luzia, 9940-125, Portugal",39.399872,-8.224454
975,Willms-Lockman,Poland,Węgorzyno,73-155,64396 Arkansas Point,5,"64396 Arkansas Point, Węgorzyno, 73-155, Poland",53.54091,15.55963
976,Sanford LLC,Czech Republic,Volary,384 51,73966 Burning Wood Drive,5,"73966 Burning Wood Drive, Volary, 384 51, Czech Republic",48.9088164,13.8865743
977,Rolfson Inc,Sweden,Trelleborg,231 43,91 Eastwood Way,8,"91 Eastwood Way, Trelleborg, 231 43, Sweden",55.376816,13.1536197
978,"Stanton, Smith and Abshire",Sweden,Uppsala,751 87,4 Main Alley,8,"4 Main Alley, Uppsala, 751 87, Sweden",59.8585638,17.6389267
979,Treutel-Rodriguez,Portugal,Água Levada,4745-380,6 Fallview Place,6,"6 Fallview Place, Água Levada, 4745-380, Portugal",41.2696994,-8.5743985
980,Stamm-Hirthe,Sweden,Solna,171 43,1 Stang Crossing,8,"1 Stang Crossing, Solna, 171 43, Sweden",59.3558492,17.99529
981,Rau and Sons,Poland,Sierakowice,83-340,3 Spohn Terrace,5,"3 Spohn Terrace, Sierakowice, 83-340, Poland",54.3483636,17.8948288
982,Bechtelar LLC,Poland,Łęczyce,84-218,10 Northfield Drive,5,"10 Northfield Drive, Łęczyce, 84-218, Poland",54.592345,17.8713527
983,Kovacek LLC,Poland,Gowarczów,26-225,0864 Kenwood Lane,5,"0864 Kenwood Lane, Gowarczów, 26-225, Poland",51.2781803,20.4380252
984,Greenfelder-Luettgen,Portugal,Passagem,2430-632,05410 Grover Street,6,"05410 Grover Street, Passagem, 2430-632, Portugal",39.399872,-8.224454
985,Wolf-Denesik,Poland,Nowosielce-Gniewosz,38-507,81 Marquette Plaza,5,"81 Marquette Plaza, Nowosielce-Gniewosz, 38-507, Poland",49.567787,22.0704051
987,Zieme and Sons,Slovenia,Metlika,8330,91 Garrison Lane,6,"91 Garrison Lane, Metlika, 8330, Slovenia",45.6473994,15.3176752
988,Kuvalis-Bahringer,Lithuania,Kybartai,70065,7 Grim Avenue,8,"7 Grim Avenue, Kybartai, 70065, Lithuania",54.639434,22.768027
989,"Ratke, Barton and Haag",Czech Republic,Příbor,742 58,37568 Graceland Drive,5,"37568 Graceland Drive, Příbor, 742 58, Czech Republic",49.6409356,18.1449961
990,"Hintz, Tromp and Hilpert",France,Melun,77004 CEDEX,8539 Messerschmidt Parkway,6,"8539 Messerschmidt Parkway, Melun, 77004 CEDEX, France",48.542105,2.6554
991,"Kihn, Little and Sawayn",Croatia,Brijest,31000,9822 Meadow Valley Parkway,6,"9822 Meadow Valley Parkway, Brijest, 31000, Croatia",45.5206082,18.6747675
992,Dooley-Kirlin,Slovenia,Hodoš,9204,77697 Summer Ridge Parkway,6,"77697 Summer Ridge Parkway, Hodoš, 9204, Slovenia",46.8314134,16.321068
993,"Kuhn, Considine and Bartell",Portugal,Cova da Iria,2495-405,54 Northridge Center,6,"54 Northridge Center, Cova da Iria, 2495-405, Portugal",39.6332421,-8.6683768
994,Zboncak-Botsford,Poland,Marianowo,73-121,2415 Lien Parkway,5,"2415 Lien Parkway, Marianowo, 73-121, Poland",53.3828395,15.2641634
995,Mosciski-Spencer,Portugal,Lameira,4610-572,96879 Granby Center,6,"96879 Granby Center, Lameira, 4610-572, Portugal",39.399872,-8.224454
996,"Ortiz, Terry and Towne",Poland,Wojcieszków,21-411,714 Gulseth Road,5,"714 Gulseth Road, Wojcieszków, 21-411, Poland",51.7683945,22.3156769
997,"Pollich, Daugherty and Brown",Norway,Askim,1814,372 Independence Court,8,"372 Independence Court, Askim, 1814, Norway",59.5834589,11.1629005
998,Schultz-Mertz,France,Saint-Grégoire,35763 CEDEX,2469 Killdeer Crossing,6,"2469 Killdeer Crossing, Saint-Grégoire, 35763 CEDEX, France",48.153561,-1.683146
999,Zemlak LLC,Poland,Stanisław Dolny,34-143,9997 New Castle Point,5,"9997 New Castle Point, Stanisław Dolny, 34-143, Poland",49.9040033,19.6556326
1000,"Miller, Kuhn and Waelchi",Czech Republic,Ostrožská Lhota,687 23,030 Grasskamp Way,5,"030 Grasskamp Way, Ostrožská Lhota, 687 23, Czech Republic",48.9755893,17.467522
1001,Spinka-Beer,Portugal,Orvalho,6185-302,99 Division Avenue,6,"99 Division Avenue, Orvalho, 6185-302, Portugal",40.0233497,-7.7912472
1002,"Gerlach, Swift and Kub",Poland,Drawsko Pomorskie,78-500,66 Dryden Court,5,"66 Dryden Court, Drawsko Pomorskie, 78-500, Poland",53.5316199,15.8138245
1003,Wintheiser-Torphy,Sweden,Borås,504 31,31 Cascade Circle,8,"31 Cascade Circle, Borås, 504 31, Sweden",57.721035,12.939819
1004,Wehner-Gislason,Poland,Gąsocin,06-440,724 Stoughton Alley,5,"724 Stoughton Alley, Gąsocin, 06-440, Poland",52.7374494,20.7171135
1005,Lesch-Kemmer,Spain,Palma De Mallorca,7015,3 Rigney Plaza,6,"3 Rigney Plaza, Palma De Mallorca, 7015, Spain",39.5558392,2.5941239
1006,Kilback Inc,France,Vierzon,18104 CEDEX,2 Morningstar Plaza,6,"2 Morningstar Plaza, Vierzon, 18104 CEDEX, France",47.221438,2.069791
1007,"Steuber, Johnston and Bahringer",Sweden,Enskede,122 44,264 Westridge Lane,8,"264 Westridge Lane, Enskede, 122 44, Sweden",59.2647023,18.0890934
1008,Jacobi Group,Portugal,Igreja,5050-401,63 Cambridge Terrace,6,"63 Cambridge Terrace, Igreja, 5050-401, Portugal",39.399872,-8.224454
1010,Hilpert and Sons,Poland,Łęczyce,84-218,4 8th Alley,5,"4 8th Alley, Łęczyce, 84-218, Poland",54.592345,17.8713527
1012,Reinger and Sons,United Kingdom,Merton,SW19,26666 Fordem Hill,7,"26666 Fordem Hill, Merton, SW19, United Kingdom",51.4255297,-0.2050566
1013,"Fritsch, Wisoky and Bernhard",Poland,Kęty,32-653,7007 Mifflin Place,5,"7007 Mifflin Place, Kęty, 32-653, Poland",49.8807299,19.2228003
1014,Kutch-Watsica,Portugal,Quinta da Torre,4920-070,7 Independence Circle,6,"7 Independence Circle, Quinta da Torre, 4920-070, Portugal",40.1394508,-7.3070209
1015,"O'Reilly, Tillman and Bayer",Poland,Rokitno,21-504,09802 Nova Point,5,"09802 Nova Point, Rokitno, 21-504, Poland",52.1151012,23.3015591
1016,"MacGyver, O'Kon and Anderson",Czech Republic,Tupesy,687 07,81 Trailsway Trail,5,"81 Trailsway Trail, Tupesy, 687 07, Czech Republic",49.0842687,17.3698354
1017,"Murazik, Muller and Rodriguez",Portugal,Quinta de Valadares,2855-358,3926 Oxford Alley,6,"3926 Oxford Alley, Quinta de Valadares, 2855-358, Portugal",39.399872,-8.224454
1018,Cummerata-Collins,Slovenia,Kranjska Gora,4280,00173 Autumn Leaf Pass,6,"00173 Autumn Leaf Pass, Kranjska Gora, 4280, Slovenia",46.4845293,13.7857145
1019,Langworth Inc,Portugal,São Pedro,4830-264,94 Straubel Drive,6,"94 Straubel Drive, São Pedro, 4830-264, Portugal",37.7461774,-25.6568339
1020,"Gulgowski, Osinski and Durgan",Portugal,Valongo,5400-339,62838 Stang Way,6,"62838 Stang Way, Valongo, 5400-339, Portugal",41.1887594,-8.498352
1021,"Boyle, Rempel and Stehr",Portugal,Abade de Vermoim,4770-014,1 Springs Avenue,6,"1 Springs Avenue, Abade de Vermoim, 4770-014, Portugal",41.3926324,-8.4901984
1022,Cronin LLC,France,La Roche-sur-Yon,85009 CEDEX,3 Cambridge Parkway,6,"3 Cambridge Parkway, La Roche-sur-Yon, 85009 CEDEX, France",46.670511,-1.426442
1023,Parker-Abernathy,France,Massy,91309 CEDEX,62 Fulton Crossing,6,"62 Fulton Crossing, Massy, 91309 CEDEX, France",48.730756,2.27137
1024,"Casper, Beatty and Lehner",Czech Republic,Kunčice pod Ondřejníkem,739 13,6002 Hooker Circle,5,"6002 Hooker Circle, Kunčice pod Ondřejníkem, 739 13, Czech Republic",49.5506976,18.2611351
1025,"Lang, Blick and Donnelly",Finland,Turku,20960,8 Sachtjen Lane,8,"8 Sachtjen Lane, Turku, 20960, Finland",60.3588201,22.2240066
1026,Labadie Inc,Sweden,Bjuv,267 35,15776 Granby Circle,8,"15776 Granby Circle, Bjuv, 267 35, Sweden",56.0871019,12.9125047
1027,Brown-Hamill,Norway,Oslo,492,74660 Prairieview Circle,8,"74660 Prairieview Circle, Oslo, 492, Norway",59.9138688,10.7522454
1028,"Jerde, Jacobson and Schmitt",Poland,Iłowo -Osada,11-102,79013 Boyd Street,5,"79013 Boyd Street, Iłowo -Osada, 11-102, Poland",53.1676269,20.2929527
1029,Bogisich Group,Sweden,Degeberga,297 32,57011 Nelson Trail,8,"57011 Nelson Trail, Degeberga, 297 32, Sweden",55.8245091,14.0893767
1030,Reichert-Leuschke,Poland,Baborów,48-120,20 Coolidge Alley,5,"20 Coolidge Alley, Baborów, 48-120, Poland",50.1581333,17.9793882
1031,Connelly-Cremin,Czech Republic,Dobřany,518 01,047 Village Green Crossing,5,"047 Village Green Crossing, Dobřany, 518 01, Czech Republic",50.322121,16.2852974
1032,Rosenbaum LLC,Sweden,Göteborg,404 22,93453 Petterle Road,8,"93453 Petterle Road, Göteborg, 404 22, Sweden",57.70887,11.97456
1033,Graham-Upton,Poland,Plewiska,62-056,387 Londonderry Hill,5,"387 Londonderry Hill, Plewiska, 62-056, Poland",52.3640387,16.8060372
1034,Gerlach-Sanford,France,Saint-Quentin-en-Yvelines,78061 CEDEX,95893 Ramsey Crossing,6,"95893 Ramsey Crossing, Saint-Quentin-en-Yvelines, 78061 CEDEX, France",48.7700557,2.0249544
1035,Quitzon-Hyatt,Sweden,Klippan,264 36,58 Pankratz Trail,8,"58 Pankratz Trail, Klippan, 264 36, Sweden",56.1304492,13.1609554
1036,Bogan-Emmerich,Sweden,Lidingö,181 85,54208 Lawn Court,8,"54208 Lawn Court, Lidingö, 181 85, Sweden",59.36296,18.1468
1037,Paucek-Jast,Portugal,Vale de Figueira,2695-584,618 Orin Court,6,"618 Orin Court, Vale de Figueira, 2695-584, Portugal",38.8244458,-9.1067988
1038,Walter-Herman,France,Balma,31139 CEDEX,61597 Lunder Court,6,"61597 Lunder Court, Balma, 31139 CEDEX, France",43.606098,1.500032
1039,Schinner-Lueilwitz,Poland,Milówka,34-360,104 Hansons Junction,5,"104 Hansons Junction, Milówka, 34-360, Poland",49.5593676,19.086865
1040,"Hauck, Nicolas and Bauch",Poland,Jelcz,91-864,29 Spenser Lane,5,"29 Spenser Lane, Jelcz, 91-864, Poland",51.919438,19.145136
1041,Ritchie-Bayer,Poland,Pokój,46-034,66599 Parkside Circle,5,"66599 Parkside Circle, Pokój, 46-034, Poland",50.9623757,17.9334559
1042,"Dietrich, Cummerata and O'Hara",Poland,Przybyszówka,36-047,66 Maryland Lane,5,"66 Maryland Lane, Przybyszówka, 36-047, Poland",50.0489571,21.9310765
1043,"Halvorson, McKenzie and Powlowski",Poland,Lipka,77-420,0242 Dayton Circle,5,"0242 Dayton Circle, Lipka, 77-420, Poland",53.4805582,17.269579
1044,"Goodwin, Goyette and Collier",Croatia,Sunja,44210,3 Hayes Point,6,"3 Hayes Point, Sunja, 44210, Croatia",45.3686282,16.5670285
1045,Rogahn Group,Slovenia,Ljutomer,9240,5 Anhalt Park,6,"5 Anhalt Park, Ljutomer, 9240, Slovenia",46.5193583,16.197814
1046,Lebsack-Prosacco,Sweden,Göteborg,412 20,42 Pennsylvania Park,8,"42 Pennsylvania Park, Göteborg, 412 20, Sweden",57.70887,11.97456
1047,"Marquardt, Johns and Metz",Finland,Hämeenkoski,16801,19 Mosinee Plaza,8,"19 Mosinee Plaza, Hämeenkoski, 16801, Finland",61.0215248,25.1552872
1048,Kiehn-Rohan,Czech Republic,Telč,588 62,55843 6th Avenue,5,"55843 6th Avenue, Telč, 588 62, Czech Republic",49.1832383,15.4542731
1050,"McCullough, Hirthe and Carter",Norway,Askim,1814,1471 Dapin Road,8,"1471 Dapin Road, Askim, 1814, Norway",59.5834589,11.1629005
1051,Macejkovic-Bergnaum,Finland,Särkisalo,25630,1280 Ridgeview Court,8,"1280 Ridgeview Court, Särkisalo, 25630, Finland",60.1129091,22.953617
1052,"Ernser, Hand and Stoltenberg",France,Orléans,45004 CEDEX 1,337 Michigan Court,6,"337 Michigan Court, Orléans, 45004 CEDEX 1, France",44.3148443,-85.6023643
1053,"Fahey, Brakus and Runolfsson",Poland,Januszkowice,47-330,135 Fisk Parkway,5,"135 Fisk Parkway, Januszkowice, 47-330, Poland",50.3918238,18.1372332
1054,Funk Group,France,Orsay,91851 CEDEX,644 Mariners Cove Parkway,6,"644 Mariners Cove Parkway, Orsay, 91851 CEDEX, France",48.697161,2.189617
1055,Reinger Inc,France,Lyon,69939 CEDEX 20,39 Vera Center,6,"39 Vera Center, Lyon, 69939 CEDEX 20, France",45.764043,4.835659
1056,Sawayn Group,Sweden,Tomelilla,273 30,03 Anzinger Street,8,"03 Anzinger Street, Tomelilla, 273 30, Sweden",55.5449766,13.953453
1057,Nolan Inc,Poland,Pyskowice,44-120,55 Forster Park,5,"55 Forster Park, Pyskowice, 44-120, Poland",50.3963128,18.6130671
1058,Kerluke Group,Poland,Kwidzyn,82-505,457 Mockingbird Parkway,5,"457 Mockingbird Parkway, Kwidzyn, 82-505, Poland",53.7263529,18.9323043
1059,Volkman-Abbott,Poland,Szczerców,97-420,32811 Straubel Hill,5,"32811 Straubel Hill, Szczerców, 97-420, Poland",51.3307349,19.1136025
1060,"Stehr, McClure and Ferry",Lithuania,Pasvalys,39001,4549 Alpine Plaza,8,"4549 Alpine Plaza, Pasvalys, 39001, Lithuania",56.0630665,24.3955488
1061,Franecki-Koelpin,Portugal,Marisol,2855-174,678 Warner Trail,6,"678 Warner Trail, Marisol, 2855-174, Portugal",39.399872,-8.224454
1062,"Howe, Baumbach and Jenkins",Croatia,Jagodnjak,31324,1 Holmberg Park,6,"1 Holmberg Park, Jagodnjak, 31324, Croatia",45.7001607,18.5802168
1063,Cummings-Shanahan,Netherlands,Vlissingen,4384,367 Springs Center,4,"367 Springs Center, Vlissingen, 4384, Netherlands",51.4588944,3.5455371
1064,Baumbach-Price,Sweden,Bromma,167 31,88 Hoard Junction,8,"88 Hoard Junction, Bromma, 167 31, Sweden",59.3370396,17.9575718
1065,Fritsch Group,France,Saint-Denis,93209 CEDEX,114 Welch Alley,6,"114 Welch Alley, Saint-Denis, 93209 CEDEX, France",48.936181,2.357443
1066,"Bergnaum, Bauch and Runolfsdottir",Norway,Oslo,286,73821 Summit Alley,8,"73821 Summit Alley, Oslo, 286, Norway",59.9138688,10.7522454
1067,"Moore, Morar and Rippin",Poland,Kuźnia Raciborska,47-420,98 Armistice Point,5,"98 Armistice Point, Kuźnia Raciborska, 47-420, Poland",50.1998469,18.2818094
1068,"Raynor, Howe and Nader",Sweden,Stockholm,111 76,57304 Victoria Junction,8,"57304 Victoria Junction, Stockholm, 111 76, Sweden",59.3293235,18.0685808
1069,"Quitzon, Lubowitz and Conn",Czech Republic,Jeseník,790 01,20416 Macpherson Place,5,"20416 Macpherson Place, Jeseník, 790 01, Czech Republic",50.2246249,17.1980471
1070,Abbott-Hintz,France,Vallauris,06224 CEDEX,248 Warner Avenue,6,"248 Warner Avenue, Vallauris, 06224 CEDEX, France",43.5599692,7.0348947
1071,Parker-Murray,Czech Republic,Jablonec nad Jizerou,512 43,8 Melvin Lane,5,"8 Melvin Lane, Jablonec nad Jizerou, 512 43, Czech Republic",50.7034692,15.4295983
1072,Kuhic-Hintz,Portugal,Banho e Carvalhosa,4635-005,3792 Karstens Alley,6,"3792 Karstens Alley, Banho e Carvalhosa, 4635-005, Portugal",41.2371977,-8.1638851
1073,"Will, Osinski and Schamberger",Czech Republic,Nová Cerekev,394 15,703 Karstens Plaza,5,"703 Karstens Plaza, Nová Cerekev, 394 15, Czech Republic",49.4227567,15.1059917
1074,Bartoletti-Stehr,France,Montluçon,03104 CEDEX,4623 Vidon Center,6,"4623 Vidon Center, Montluçon, 03104 CEDEX, France",46.3350461,2.7898879
1075,Lemke and Sons,France,Saint-Marcellin,38164 CEDEX,98 Northport Street,6,"98 Northport Street, Saint-Marcellin, 38164 CEDEX, France",45.154119,5.3199379
1076,Dietrich Group,Czech Republic,Brněnec,569 04,4 Huxley Trail,5,"4 Huxley Trail, Brněnec, 569 04, Czech Republic",49.6273493,16.522025
1077,Padberg and Sons,France,Blois,41942 CEDEX 9,9721 Hauk Junction,6,"9721 Hauk Junction, Blois, 41942 CEDEX 9, France",47.5860921,1.3359475
1078,"Grant, Rosenbaum and Schuster",Czech Republic,Libušín,273 06,2829 Anderson Street,5,"2829 Anderson Street, Libušín, 273 06, Czech Republic",50.1681931,14.0545902
1079,Osinski and Sons,Poland,Baligród,38-606,325 Bayside Street,5,"325 Bayside Street, Baligród, 38-606, Poland",49.3357569,22.2868645
1080,Lakin Inc,France,Carcassonne,11878 CEDEX 9,22425 Rutledge Court,6,"22425 Rutledge Court, Carcassonne, 11878 CEDEX 9, France",43.2163338,2.3538776
1082,Grant-Kshlerin,Netherlands,Eindhoven,5619,4449 Starling Park,4,"4449 Starling Park, Eindhoven, 5619, Netherlands",51.4231423,5.4622897
1083,Gulgowski Group,Czech Republic,Velké Němčice,691 63,5 Nancy Lane,5,"5 Nancy Lane, Velké Němčice, 691 63, Czech Republic",48.9916768,16.6720861
1084,"Rohan, Schneider and Harber",France,Paris 13,75638 CEDEX 13,843 Fairview Way,6,"843 Fairview Way, Paris 13, 75638 CEDEX 13, France",48.8261675,2.3598969
1085,MacGyver-Lockman,France,Marseille,13348 CEDEX 20,5591 Fremont Lane,6,"5591 Fremont Lane, Marseille, 13348 CEDEX 20, France",43.3025742,5.3690743
1086,"Adams, Hyatt and Mayert",Portugal,Valejas,2730-077,49120 Mockingbird Parkway,6,"49120 Mockingbird Parkway, Valejas, 2730-077, Portugal",38.735726,-9.2677169
1087,"Schulist, Prosacco and Schneider",Lithuania,Utena,28001,537 8th Junction,8,"537 8th Junction, Utena, 28001, Lithuania",55.5000404,25.609385
1088,"Heidenreich, Gerhold and Padberg",Poland,Czchów,32-860,14 Melvin Alley,5,"14 Melvin Alley, Czchów, 32-860, Poland",49.8368614,20.6802794
1089,Wyman-Hagenes,Portugal,Figueiró dos Vinhos,3260-400,3768 Trailsway Avenue,6,"3768 Trailsway Avenue, Figueiró dos Vinhos, 3260-400, Portugal",39.906972,-8.2750089
1090,Hills LLC,Slovenia,Bakovci,9241,28636 Fairfield Street,6,"28636 Fairfield Street, Bakovci, 9241, Slovenia",46.6173865,16.1478815
1091,Kris-Langosh,Sweden,Ytterby,442 53,80 8th Terrace,8,"80 8th Terrace, Ytterby, 442 53, Sweden",57.855421,11.8951003
1092,"Dibbert, Hansen and Huel",Czech Republic,Velké Pavlovice,691 06,5 Eastwood Parkway,5,"5 Eastwood Parkway, Velké Pavlovice, 691 06, Czech Republic",48.9046915,16.8160548
1093,King-Steuber,Portugal,Canhestros,7900-495,1 Iowa Hill,6,"1 Iowa Hill, Canhestros, 7900-495, Portugal",38.0535891,-8.3197946
